listing_id,comments
4505,"Great base to explore Chicago. The apartment is beautiful and incredibly convenient, with a metro station right across the road"
4505,"Great location with quick access to the Pink line. The unit is an older building  in an older neighbourhood, but is very clean. 

Craig was great staying up late for check-in, providing fruit,  milk, juice, and bagels. The wifi is great as well. We really enjoyed our stay."
4505,"10/10 would recommend. My two friends and I stayed and had an absolute blast. The location was fantastic and it was a great space. After a long day out on the town, all you have to do is catch the Pink line train to the California stop, walk down the stairs, and youâ€™re back. This place made our girls trip even better, and saved our achy feet after spending the days walking around Chicago and the Museum campus! Craig and Kathleenâ€™s place was a dream-come-true."
4505,"Craig & Kathleenâ€™s place is a perfect place for family or groups traveling. There are 3 queen beds, 1 king bed and 1 restroom. They leave the whole floor for us to use, includes the kitchen. They offer teas & coffee & breads & fruits & bathing supplies & clean towels. The position is very convenient and safe as well. This is my first airbnb experience, same as my friends. We really enjoy the time that stay in the place. Besides above, I just want to mention that Craig is a very very very nice person. We like him very much. He is very friendly and generous. Just in case some people afraid of animals, Craig and Kathleen have a cat and a dog. But they are very quiet and barely show. We didn't see the cat, but only see the dog once since my friend ask for. So, it would not be a problem at all. You will never regret for choose Craig & Kathleenâ€™s place. :)"
4505,Craig & Kathleen have been great hosts. The location was safe which was important to my friends and I since we were on a girls trip. We were across the street from the pink line. They were kind and thoughtful to provide us with a small breakfast during our stay.
4505,"One of the best Airbnbs in Chicago, is a must stay whit them"
4505,"Awesome spot

Hope to go back soon"
4505,"We enjoyed our time at Craig and Kathleen's. The apartment definitely had an artistic charm, was clean, spacious, and was close to transportation. The hosts were very helpful in giving us pointers on how to utilize the public transportation, which is helpful since parking in Chicago can be shit. I would most definitely book with them again."
4505,"This place is the beeâ€™s knees.  Ample space for the six of us.  Only one bathroom but we adjusted accordingly.  Craig was a gracious host.  Mr. Sanchez as well.  We didnâ€™t meet Kathleen or the cat, but Iâ€™m sure theyâ€™re equally as rad.  A stoneâ€™s throw from the pink line.  And Lagunitas!"
4505,"Craig went above & beyond by giving us a parking space for the duration of our trip - parking in Chicago is very hard!  If you're in Chicago and need to have a car, this is a great option."
4505,"Great location right next to the Pink Line CTA station made travel into the city quick & easy. 
A great space for our family of 5.
Craig & Kathleen even had breakfast items available for us. Very thoughtful!"
4505,Very welcoming and responsive.  There when I had questions otherwise I didnâ€™t know they were there-very nice
4505,"Craig is my favorite host on Airbnb! If you get a chance to stay here, take it."
4505,"Very cute and spacious apt near public transport. Craig kindly provided breakfast and all communication was quick and easy. Very large 3 bedroom apt, almost too big for one person! "
4505,Some colleagues and I stayed at Craig & Kathleen's place for an education conference.  Being next to the pink line was so convenient.  It looks us to the loop and we could get anywhere we wanted to go.  Craig answered all of our questions and provided a map to help us. We walked 4 blocks to a grocery store at night and felt respected and safe.
4505,"Craig and Kathleen are amazing hosts, and we really enjoyed our stay. The proximity to the Pink Line stop could not have been more convenient. The space was comfortable and more than adequate for three adults and two kids. The outside space was lovely, and we all really enjoyed the company of Mr. Sanchez and Aaron. Take some time to look through Craig's photos that adorn the walls of the apartment: they're really amazing.

A quick note to white-bread middle-American travelers such as ourselves: the house is located in a working class neighborhood that has yet to be bitten by the gentrification bug. We never felt unsafe, but it was a little bit of culture shock for us."
4505,"This is a very large space with room for quite a few people.  Craig was very gracious to provide snacks for us and a warm welcome to boot.  The location is extremely close to the pink line, so getting in and out of the city is a breeze.  There is a lot of character in this space, and I recommend it!"
4505,"The apartment is really stylishly decorated and super convienently located next to the train. Craig and Kathleen really go the extra mile to make this rental as traveler-friendly as possible and we appreciated that a lot during our stay. Craig was around during our stay and was friendly and happy to chat, but he also left us to our own devices to enjoy the apartment and city."
4505,"Such great hosts and a great place to stay as well!! Loved it, would do it again in a second!"
4505,"We had a great time at Craig and Kathleenâ€™s!
All as per description with nice little attention too!
"
4505,"We didn't get to meet Kathleen, but Craig was a great host. He had nice suggestions for our vacation in Chicago. The apartment is large, open and spacious, and it is ideally located for getting around the city, with the Pink Line station just steps away. Free parking was a valuable bonus for us. We really enjoyed our stay and wouldn't hesitate to stay here again!"
4505,Craig is the American way of life. More than a host! My Buddy in Chicago! 
4505,"We had a great time at Craig and Kathleen's house! Craig met us when we arrived and was extremely friendly and helpful. Parking worked out really well, but would be tricky for a large vehicle like a van or truck. The place is huge with high ceilings and incredibly spacious. Craig and Kathleen were so generous to leave some fruit, milk, orange juice, and pastry for us. And the location cannot be beat! A 1 minute (or less) walk to the train that got us downtown in 20 minutes. We would definitely be back!"
4505,"Decent place,  close by to Train Station,"
4505,Craig and Kathleen are FANTASTIC
4505,"Craig and Kathleen run a fun, affordable, and well put together place to stay. No problems with check-in (I had to park about a 7 minute walk away but thatâ€™s to be expected in Chicago). Their animals are adorable and friendly. I really have no complaints whatsoever!"
4505,This is a great place to stay and Craig is a terrific host!  We were able to have the whole family stay in one place. There were six of us and enough hot water for everyone to shower! Amazing! The beds are comfortable and there were plenty of soaps and shampoos to choose from. The house is on the Pink Line and makes it easy to get into Downtown Chicago. I would definitely recommend Craig's place for family's that need a nice place to stay with plenty of beds!
4505,"We really had a great time. Being so close to the train was such a huge benefit. Being our first time to Chicago, the extra tips from Craig about the area were invaluable. We also got great use from all the Chicago info around the apartment. Oh, and Mr. Sanchez was icing on the cake! We would definitely go back and stay there again without hesitation!"
4505,"I would recommend Craig as a host. He was very helpful and waited for us until late for check in. He kindly bought bagels, cream cheese, milk and fruits for us to have upon arrival. He also accepted to receive packages for us and gave good tips about a local breweries and supermarkets. The apartment is located right next to the pink metro line, very convinient and easy to get to the city center. The place is very spacious, maybe a bit too spacious for just 3 people."
4505,"Craig and Kathleen were wonderful hosts! All the amenities you never knew you needed and more were provided. Craig was super accommodating with our late arrival flight time and was still very welcoming. Since the occassion we were in Chicago for was my birthday, Craig had a small cake with a candle and a card for me. I want to go back to Chicago just to stay there. Thanks again Craig and Kathleen!"
4505,"I'd recommend Craig and Kathleen's place to anyone looking for a cozy, clean, conveniently located AirBnB in Chicago. It's located literally across the road from a Pink Line train station, which takes you straight to downtown - where most of the tourist-y places to see are. You can transfer to any of the lines from various Pink Line stations too, so the entirety of Chicago's public transport system is at your fingertips. There's a great supermarket less than half a mile away too. The apartment itself is very large (fit 4 of us very comfortably, I think it'd fit up to 6 or so without too many issues. There is only one bathroom, though) and cozy. The place was very clean. The hosts are very hospitable and accommodating, and even bought some fruits and bagels and juice for us before we checked in."
7126,"We really enjoyed our stay at Sarah's place!  Great community..walking distance from tons of bars and shopping.  Studio was ""just right"" for our week away in Chicago. Thanks Sarah!"
7126,The apartment was comfortable and convenient.  I enjoyed the restaurants and bakery that were close.
7126,We had a great stay at Sarah's studio. Very convienent to cool neighborhoods and downtown. Private entrance makes it easy to come and go on your own schedule.
7126,"Positives:  Good price, nice street, one block from a fun, hip commercial area with lots of independent stores, restaurants, bars.  Negatives: Apt. is dark without much natural light, poor cell phone reception (verizon is my carrier), no internet unless you have Comcast, 1/2 mile to nearest el stop. Also, it's good to know that you need to turn on hot shower water about 5 minutes before it warms up - once it does it's fine.  "
7126,"Wonderful place, wonderful location. I stayed for three nights but would happily have stayed for longer. Hopefully I'll get the chance to stay again in the future.

Don't be put off by the description of ""tiny"" - I'm 6.4 and not exactly svelte and didn't feel hemmed in at all. 

Highly recommended."
7126,"My partner and I stayed at Sarah's place between October 16, and Octob (Phone number hidden by Airbnb) We had a great time. 

The apartment is by no means tiny, despite its description. It is as big as, if not bigger, than any hotel room in the city. You can tell that Sarah is very thoughtful as far as her guests are concerned. Prior to arriving, she had emailed us giving us the combination to the lockbox and offering to give us directions and even obtain a parking permit for us. When we got to the place, our bed was made, there was an assortment of fresh towels and she even had tourist magazines/pamphlets  about Chicago. The apartment has a seperate enterance at the side of the building, which made coming back to the place late at night easy without a worry of waking anyone up. We also really enjoyed the internet access.

The location of the apartment was great too. There were lots of great bars and restaurants on Division St., just a few steps away from the place. It was close to the Subway and is a short subway ride from Downtown Chicago(two or three stops to Clark/Lake). 

All-in-all we had a great trip and Sarah's place played a large role in that. When we return to Chicago, I would certainly stay at Sarah's place again.

Stanley"
7126,"Sarah's place is adorable! The separate entrance is great so you can come in at all hours of the night.
The neighborhood is beautiful and safe too, a lot of bars/pubs, restaurants and other things you'd need.
The apartment is about 15 minutes walk to the blue line station which isn't bad at all, considering how sparse the L stations are."
7126,"We stayed at sarah's for 5 days in early December. The weather was cold, but the apartment kept us toasty warm. You're just around the corner from tons of bars/resturants and public transport. The neighborhood has definately changed since I lived there years ago, but there are still some dirty dive bars left between the doggy day spas and yoga studios. The place is just the right size for a couple. It is a garden flat, so doesn't get a ton of natural light especially in winter. Overall a great private spot  in a good area for exploring the city. "
7126,"I haven't the time to give a review proportionate to the care, thought, and style that Sarah put into making this small apartment (in NY it'd be considered a one bedroom) a delightful short-term home. "
7126,"Just back from our stay 5/29- 5/3l.  The apartment is
PERFECT for a single or couple.  A great location if
you want to stay a little outside of downtown.  It's
a GREAT neighborhood with MUCH to offer.  And if it's
downtown you want, it's very accessible with public
transportation.  If you have your own car, Sarah provides parking passes where you can find parking
right in front of the apartment.  If you're unfamiliar 
with chicago, no worries - she provides tons of books,
maps, liturature on the shelves for your own browsing or
she is very approachable for verbal direction and ideas.
Would HIGHLY RECOMMEND YOU STAY HERE WHILE IN CHICAGO.
Thank you Sarah. (loved the ""budding"" artists and their sidewalk work that greeted us each day"" Karen and Kevin Cleveland, Ohio
"
7126,"This was my first airbnb stay and it was a great experience! I was in Chicago for a class and chose to try airbnb instead of staying at a hotel, I'm so glad I did. I never would have discovered this neighborhood otherwise, and I felt like a local for a week. The studio is in an excellent location, a wonderful neighborhood to explore and a short and very convenient commute on the train into downtown. It is very private and Sarah responded immediately to any questions or needs I had. There is literature about Chicago, music, tea, quilts, a binder of recommended restaurants -it is a cozy traveling home. Highly recommended!"
7126,"Wonderful, it looks just like the photos, only cozier."
7126,"was very worth the stay. having lived in chicago, this is one of the neighborhoods we missed so it felt great to stay at the apartment and truly be there."
7126,"Sarah and Scott were great hosts. We were comfortable and had everything we needed for a great stay. They communicate well and are totally unobtrusive. The neighborhood is quite lively, very nice, and not far from downtown Chicago. The L is about a 15 minute walk away, however, don't be afraid to use the bus. It will save you at least 15 minutes getting into the city if you time it right (use (Hidden by Airbnb) maps.) The only thing that was less than perfect was the cell phone reception in the apartment. We had to leave our phones by the window to make sure we got enough reception for our phones to ring and had to step outside to actually talk on the phone. Still, this was no big deal. The next time I go to Chicago, I will definitely look for this place again. "
7126,Our stay here was nice. The place is exactly  as described and in a very nice neighborhood. Plenty of places to see and eat nearby and not far from the blue line. Getting into the place was super easy and Sarah had clean towels and soap ready. For the value you will have a hard time finding a better place. 
7126,"A cool flat in a great neighbourhood, very international and a lot of things to do! ItÂ´s really like you can see on the pictures. We have enjoyed our stay in Chicago!
Thanks a lot  "
7126,"Beautiful small place with everything you need, silent road full of trees, and a young and vibrant neiborhood. Highly recommendable, and Sara is very cool."
7126,Nice apartment and beautiful neighbourhood. We enjoyed our stay!
7126,Great little apartment. Met all our needs. Sarah was great taking the iniative to research places of particular interest to us. Good fast wifi. Happy to stay there again. Good location. 
7126,"The studio was large. It had everything in there. Stove, fridge, microwave. Feels like a home. Bathroom was nice with lots of towels. Just took awhile for the water to get hot. Bedroom has AC. The bed sort of was lower in the middle than the ends.

Location was great. I walked from the Blue line train to her place. For me it was not far. A bus stop within a five minute walk there will take you straight to Michigan Ave. I noticed many small restaurants nearby. 

Sarah communicated well by email. I didn't get a chance to meet her however. 

Great value and would be a nice spot for couples or single travelers. "
7126,"The apartment was great and the neighborhood is awesome. The walk to the el was definitely manageable; we never took a cab or bus.

My one complaint is that a real mattress would be more comfy than the futon they have in there."
7126,"It's been my first experience with airbnb and I can only say it's been GREAT!
Sarah's place is a one bedroom apartment with everything you need so don't worry about towels or a hairdryer!It is quiet and makes you feel at home even being so far away from ours (we live in Spain)I loved the bathroom and the cozy (Website hidden by Airbnb) slept very comfortably.
We became fans of the neighborhood, the street and the city thanks to its location.
We stayed 2 times (three nights each time) and we would never change the experience for anything!!!
We highly recommend it!!

Thanks for all!!!!
"
7126,ItÂ´s the second time we stayed at SarahÂ´s and everything was perfect.We loved the area!!!
7126,"My sister and I stayed in Sarahâ€™s studio this past weekend (Oct. 16-18, 2010) and as our first airbnb experience I must say it was a very positive one. We contacted Sarah at a very late notice (1 day prior) and she was able to accommodate us. Sarahâ€™s studio is large and very cozy. Checking in is easy and hassle-free as she leaves the keys to the place in a lock box and gives you the combination prior to your arrival. She will even obtain a parking permit for you if you have a car so that you may park in front of the place and avoid getting ticketed. The entire apartment is private and for your use only throughout your stay. Sarah is not intrusive, and you probably wonâ€™t see her throughout the entire stay. We just so happened to bump into her outside on the second day of our stay and she gave us a friendly hello. She seems to be very gracious and sweet. The apartment has everything you need-a fridge, a microwave, kitchen utensils, an iron, fresh towels, soap to shower, and more. I was pleasantly surprised to find an interesting collection of books and music. Sarah leaves a detailed letter with everything there is to know-the dos and donâ€™ts, and places to eat, shop, & be entertained. The cable television works just fine and the bathroom was my favorite as it was very clean and there was warm water for showering. The bed was comfortable-perfect for one to two people. The blankets were my sisterâ€™s favorite as they kept us VERY warm in the chilly Chicago weather. The neighborhood is peaceful and quiet and as two young females traveling alone in a big city, we felt very safe here. 

Overall, it was the perfect place to stay for us-itâ€™s cheaper than a hotel and far bigger and cozier in my opinion, and we felt right at home. It gave us a chance to really get a feel for the city and feel like locals, which is an experience you donâ€™t get at a hotel. We fell in love with this place-we would definitely stay again and highly recommend it!
"
7126,"Cozy, comfortable!  Love this area.  Great place to stay to get a good sense of the Village and Wicker Park.  Sarah also offered us parking permits, which was super nice!  Great host.  Unfortunately, the shower didn't really drain- for a long time....basic maintenance I suppose.  Otherwise, would stay here again."
7126,"This place is super cozy and definitely a steal. Bigger than i was expecting. In a very cute and safe neighborhood, near a lot of good food. Go to Sultan's Market!"
7126,"Really clean and thoughtfully set up little place. Sarah has left plenty of local information and reading material on Chicago to get you pumped up about seeing the city. Sarah's very friendly and helpful, and getting into the place, even with our late arrival time, was super easy. She left parking permits for our three night stay which was very handy. The local area (Ukrainian Village) is full of delicious restaurants and bars, and not too far to walk to public transport, or even downtown if you're up for it. We had a great time here and highly recommend it to others. "
7126,"Great neighborhood to be in, especially nice to have street parking right there. Easy access to tons of restaurants, cafes, bars... Nice little private and quiet 1 bedroom apartment, only drawback was that the futon was super dense and could use a foam mattress pad as I'm used to a softer bed. Definitely a far better value for the $$ than any inexpensive hotels that you would find in the city. "
7126,"Sarah and Scott's apt. is a great place to stay in Chicago.  The neighborhood is great, easily accessible from downtown and/or the airport by subway (and bike!).  I had a very smooth time getting in and out and was very comfortable in the space.  I found the futon very comfortable (after the 20 or so hour ride on Amtrak, it was good for my back!)and I enjoyed having the privacy to come and go without disturbing the family.  As other reviewers have said, I hardly ran into them, although I did have the pleasure of meeting Scott and their lovely children in the backyard one morning (that backyard is really nice, by the way...). When I needed a minor repair on the shower curtain rod, Scott kindly took care of it right away.  I especially appreciated having the use of a bicycle while I was there which they threw in as part of the deal.  Chicago is a great city to explore by bike and I was lucky enough to enjoy (mostly) unseasonably warm weather.  I highly recommend both the facilities and the hosts!"
7126,"Sarah and Scott's place was my first introduction to Airbnb and Chicago and I enjoyed my stay there very much.  The mini-flat is clean and neat and I never saw my hosts so it felt very private.  It's in a nice part of town and about 10min walk to the train.  I also chose to walk into downtown Chicago on a nice sunny day, an easy half-hour'ish walk.  There's a number of bars and restaurants around the corner from their house, and also quite a few to choose from outside the train station.  I loved Chicago city itself and would stay at Sarah's again.   "
7126,"We were there such a short time, we missed Sarah entirely - but it was an A-mazing place to stay. Harvey was super welcoming and we were 100% comfortable."
7126,"Adorable, immaculately clean private apartment in great location with easy access to downtown. We never actually interacted with the host but she was very communicative and we knew she was available if needed. We particularly enjoyed the music collection, books and Chicago travel guides that were provided. Will definitely stay here again when in Chicago."
7126,"This quaint studio is in a great location. It's close to restaurants, bars, shopping and grocery stores as well as public transportation. I felt as if Sarah was more than adequately prepared for her guests: there were binders with information about local establishments, coupons, tips, and other recommendations. There was even a parking pass provided.

The studio is small, clean, neat, and just right for 1 or 2 guests. The decor is a mixture of vintage and eccentric. There are many photos, cds, and books provided. Should you need it there is a tv with cable and dvd player. The bedroom included A/C and a heater, so you'll feel comfortable no matter the season.

Even though the apartment is the lower level of their home, I never heard or was disrupted by the family or neighbors. It really felt like i was in my own home. Anytime I needed anything Sarah was prompt in answering emails or phone calls.

Overall, my stay at Sarah's apartment was very pleasant and the next time I'm in Chicago I'll be sure to book it again."
7126,"Sarah was very nice and friendly. The place was alright for a night, but I wouldn't stay here longer. It was in an interesting, fun neighborhood, with cafes and restaurants within walking distance. Unfortunately, when we arrived there was a problem with the natural gas. The whole apartment smelled like natural gas. Sarah was however very helpful and had someone come out and check it immediately. Overall, we had a decent stay, but wouldn't stay here again. "
7126,"Sarah and Scott's place was my first introduction to Airbnb and Chicago and I really enjoyed my stay there very much. The space is clean and neat and I never saw my hosts so it felt very private. 

It's in a nice part of town also around the corner you will find a lot of pub and bars around the place, there a pace call it the smooke daddy that i really enjoy.

Sarah was very profesional with us."
7126,Great location in an awesome neighborhood convenient to public transportation. We had a wonderful time.
7126,Checking in and out was a breeze. The place was clean and comfortable. Would definitely visit again. :) 
7126,"The place is very cozy and charming and it works well in terms of public transportation and having access to the city. Overall it is very nice place. I would be only concerned with the circulation of air, if one does not want to turn the air conditioning on. "
7126,"we loved it! the location is great and sarah is very nice! we""ll be back!"
7126,"Sarah's apartment was clean and orderly when we arrived, and she'd set out a Welcome notebook with tons of information on local restaurants, grocery stores, bars, and myriad other services, complete with little capsule reviews and directions.  She was easy to get in touch with when needed, but we also had complete privacy.  To boot, the neighborhood where the place is located (Wicker Park) is extremely cute.  We had a great time!"
7126,"S. is very responsive. Made checking in/out very easy, and we enjoyed our stay. Great neighborhood, close to public transit, and lots of delicious restaurants around the area. "
7126,"What a wonderful place to stay! Much better than a hotel, plus Sarah was super-flexible about our check-out time the last day. My fiancee and I were only staying 3 nights, so we didn't worry too much about cooking, but it was great to have a way to heat up our leftovers and whatnot.

We didn't see much of Sarah, Scott, or their children, but when we did, they were fantastically nice people. 

The only problem with this place is the utter lack of cell phone reception, but that's hardly the hostess's fault. "
7126,"Valore positivament l'apartament de Sarah, que estÃ  net i ben equipat. Per a una parella Ã©s perfecte, ja que tÃ© un dormitori, un menjador gran amb cuina (amb una cuina immensa, on podries cuinar perfectament el titot per al Thanksgiving) i un bany. Els propietaris, que viuen al costat, sÃ³n la discreciÃ³ personificada i nomÃ©s els vaig veure de casualitat.
Un altre avantatge de l'apartament Ã©s la seua biblioteca, molt completa pel que fa a informaciÃ³ sobre Chicago, amb diverses monografies, llibres de fotografies, revistes d'histÃ²ria de la ciutat i nombroses guies de viatge d'Ã¨poques diverses (des dels anys seixanta a l'actualitat) que proporcionen moltÃ­ssima informaciÃ³ complementÃ ria al viatger per descobrir els llocs mÃ©s insÃ²lits de la ciutat. Felicite especialment Sarah per aquest detall.
L'apartament t'interessarÃ  nomÃ©s si prefereixes no instalÂ·lar-te al downtown, ja que per arribar al centre haurÃ s d'agafar primer l'autobÃºs 70 (que ressegueix West Division Street) fins a la parada del metro blau de Division. El trajecte et costarÃ  en total entre mitja hora i quaranta minuts.
Tot i aixÃ², el barri ofereix prou alÂ·licients per a poder dur una vida cÃ²moda. EstÃ  situat en un carrer molt tranquil i agradable d'Ukrainian Village, a la part mÃ©s propera a Wicker Park.
A la zona mÃ©s prÃ²xima a l'apartament, a West Division, trobarÃ s la Letizia's Natural Backery per a desdejunar o el restaurant argentÃ­ Folklore (cantonada amb Hoyne Ave) per a un bon sopar a base de â€œparrilladaâ€. Hi ha diversos abrevaderos com el 50/Fifty, perÃ² sÃ³n molt sorollosos.
MÃ©s interessant Ã©s la zona de Wicker Park, amb la magnÃ­fica i original cockteleria Violet Hour (just al costat de la parada de metro de Wicker, a N Damen Ave: compte, perquÃ¨ l'entrada es fa a travÃ©s d'una paret cega, empaperada amb anuncis; no hi ha nom ni res, com si estiguÃ©rem en els temps de la ProhibiciÃ³).
Un altre bon abrevadero proper Ã©s el Gunner's -mÃ©s tradicional-, a N Milwaukee Ave i, per a menjar, tens un xinÃ¨s de qualitat tambÃ© a Milwaukee (el Papajin) i la magnÃ­fica bar-be-que Llillies'Q a W North Ave.
Molt prop de l'apartament perÃ² a Western Ave amb Cortez St estÃ  l'Empty Bottle, una de les principals sales de la ciutat on veure grups indies.
Just al costat de l'Empty Bottle tens tambÃ© una coin-laundry oberta les vint-i-quatre hores del dia (i amb les secadores gratuÃ¯tes). Per a comprar menjar haurÃ s d'anar lluny, al Jewel que hi ha al costat de la parada de metro Clark/Division, perÃ² tens l'avantatge que l'autobÃºs 70 et deixa just al davant. "
7126,"Really cosy apartment in a great neighborhood. Its not fancy but Sarah doesn't over-sell it - you get what you're expecting.  Very simple, clean, quiet. Really awesome location for Wicker Park/Ukranian Village and v close to subway/  We loved it.
"
7126,"Our stay in this apartment was great! It's in a very good location on a quiet leafy street, minutes to lots of cafes pubs and restaurants. Sarah was very communicative and helpful with directions finding the place. We had an issue with the stove on our last night which meant no hot water the next morning, but Sarah was very quick to resolve it and assist us. The apartment is as described, very small but it is well equipped and clean. As the family does live above you will notice some noise up above but generally it is quiet. Easy to get to from airport, 10min walk to the station and another 10 to downtown Chicago or 25 to airport in the opposite direction. Overall a good stay, great friendly and safe neighborhood, would stay again!"
7126,"Positives: super clean and uncluttered. cute neighborhood w/ gorgeous brownstones. affordable price. much welcome amenities such as hangers, extra towels, kitchen, bedroom is actually a separate tiny room. Sarah kept in contact via email and made herself available, but still afforded us total privacy.

Negatives: bed was fine, but could've been more comfortable. poor AT&T reception (fine if you step right outside, though). pretty poor WiFi reception, internet referenced to be in a certain spot, but we couldn't locate it. lack of connection to internet/phone encourages you to go outside, though, which is what you should do when traveling anyway."
7126,"We have mixed feelings about staying at Sarah's place.

Positives are the following: free parking space, localization near to the city center, no sharing the appartment with any one else and a very good contact with Sarah.

Negatives are as follows: the apartment was not clean! we moved a chair a little bit and there was dirt all over the flor also we have seen several spiders and a quite a big bug running around the flor plus we there was previous guests food in the fridge: pieces of pizza, some milk, etc; we also got the access to internet on the second  day of our stay...

Compare positive and negative stuff yourself:)   "
7126,"Great place to stay.  We very much enjoyed our week in the apartment. Area is ideal.  Close to everything.  Lots of funky shops and cafes close by.  thanks,  will stay again next time in Chitown!!!"
7126,"I had a great time at this little place. It is really close to delicious food and fun bars and their street is really pretty.  My friend and I were in town to run the Chicago Marathon, and we wanted a nice place to relax afterwards--this was my first airbnb experience--and I really liked it!"
7126,"Tiny place, but very clean and in a cute part of Wicker Park.  We could easily walk down to Division St and enjoy cool restaurants and bars-so nice to not worry about your car.  The futon may not be for everyone, but we slept fine.  Sarah responded to all my emails immediately and everything went really smoothly.  Perfect place for a couple looking to enjoy Chicago on a budget!"
7126,"Nice space, clean, good work-table,  comfortable bed, excellent in apt.  library; great neighborhood;  Sarah was deadly competent in arranging access and parking;   all systems go! "
7126,"My parents stayed at the Tiny Studio Apartment for two nights while visiting for Thanksgiving. (I walked them over to the apartment when they arrived, it is a very ideal space.) The best characteristics of this apartment are the neighborhood and the price - easily half of what you will pay at the cheapest hotel in Chicago. They felt very comfortable staying here as it is a cozy apartment in a safe neighborhood. 

In the future, if I have an overflow of family or friends visiting, I will definitely suggest they rent the Tiny Studio Apartment instead of an overpriced hotel downtown that lacks the shopping, bars and restaurants in Ukrainian Village (but I'm bias since I live in and love the area)."
7126,"This apartment was perfect for me as I dealt with the aftermath of a small apartment fire: affordable, clean, and very well located. Not fancy, but well put together. I wish I would have had more time to enjoy the nice selection of literature on the shelf."
7126,"The Tiny Studio Apartment was a great place to stay. It had everything we needed for a comfortable stay, only a short walk to the subway and plenty of local options for food + shopping. 

Overall a great place to stay.  "
7126,"Sarah's apartment is a lovely place to stay in Chicago. Great neighbourhood, clean, cosy and comfortable. "
7126,"We had a wonderful stay in Chicago and Sarah's studio was definitely part of that. In a beautiful surburb, that was very close to downtown. The buses were regular and the neighborhood so friendly. We didn't actually meet Sarah as the studio has its own entrance and we were free to come and go whenever it suited. We recommend to other most definitely. "
7126,"Great location and space.  Very close walk to lots of restaurants and shops, wi-fi, on street parking, and a nice little apartment.  There were lots of interesting books on the shelves as well!"
7126,"Petit appartement dans un trÃ¨s bon quartier. 
"
7126,"I am just back from Chicago and my stay at the Tiny Studio. Sarah was a helpful host- good with communication and friendly. The apartment was as advertised- tiny but clean, comfortable and quiet. I really enjoyed the neighborhood. As a solo traveller I had no problem finding places to eat by myself.  I would definitely stay here again.  Thanks, Sarah!"
7126,"Nice little home away from home. Great location once you figure out the public transport, and right by a bunch of cafes, bars, and a short walk to pharmacy & supermarket. The place was super private but with the benefit of knowing Sarah is right upstairs if you need anything. A large folder full of information on the neighborhood, aircon & heat if you need it, clean bathroom, comfy bed and chest of drawers and wardrobe to store your stuff. CDs and books to read, TV - AND the street is beautiful so you feel super safe. thanks Sarah!"
7126,"Sarah apt was perfect for us.  We love the Wicker Park area, and enjoyed being about to walk to our favorite hangouts yet still have a quite and peaceful place to sleep.  Would highly recommend to anyone!  :)"
7126,"Great studio apartment, everything you could need for a short stay.  Parking was easy and the location very convenient.  "
7126,"Sarah was a great host and she responded pretty quickly to all of our inquires. The apartment is close by to a bunch of great places to eat. And we appreciated how the apartment was totally separate from the rest of the apartment, so we had our own (Website hidden by Airbnb) has it's own side door into the apt.  
The ""L"" train/subway and buses are within walking distance, so it makes it easy to get around without having to rent a car.
For the light sleepers, the neighborhood is very quiet , so no need to worry about that.
"
7126,Sarah was a wonderful host. The apartment is in a fine location and perfect as a base to explore the area as well as the city itself. It is exactly as advertised - a perfect no frills place to lay your head at night. Thanks Sarah! We'll be back.
7126,"Location is great--blue line at Damen or Division is an easy walk, tons of restaurants and bars nearby, it's on a treelined street that's beautiful and safe, and Sarah's description of the apartment is accurate.  The bathroom was clean with plenty of linens.  The bed is a futon, so after the third night we were ready for our bed at home.  The apartment is dark; the kitchen is not conducive to cooking and was not particularly clean.  Though we never saw her, Sarah communicated with us promptly and the key retrieval was smooth.  This is a great basic apartment in a convenient location if what you're looking for is a place to sleep and shower."
7126,"Excellent value, excellent location.  Safe neighborhood, near public transportation, lots of restaurant options very close. Simple, clean and comfortable. Perfect for someone traveling alone."
7126,"We had a great time at Sarah's. The place might be quite small but space was never an issue and the bed is a great size and comfy too. The apartment is situated in a perfect location if you're after cute boutiques, restaurants and bars, some of which stay open until very late in the morning.
We didn't see Sarah but certainly felt her presence - the neighbourhood shortly lost power on two occasions during our stay due to the weather and Sarah made an effort to let us know before we had even got home and supplied us with a torch and candles - very helpful."
7126,"Had a great stay! It was a wonderful location and while very private, Sarah was readily accessible when needed. "
7126,"Me and Adam loved the apartment. Perfect location, within walking distance to Wicker Park and blue line. Extremely safe and really great neighborhood. We will look Sarah up again! "
7126,"Great flat in a great location. Close to public transport. Sarah is an awesome host, friendly and accommodating. Definitely recommend."
7126,Cozy apartment in a great location!   Thank you so much!
7126,Small and cozy apt. in a great location!
7126,"We really enjoyed our stay in Chicago. The apartment was fully equipped with everything we needed and Sarah was a very helpful and friendly host. The location is also excellent - very close to restaurants, bars and public transport.  "
7126,"We had a great stay.  The location is fantastic.  The apartment is very comfortable.  Combined with the price, we had a great experience.  Will definitely stay here again.  Thanks so much Sarah!"
7126,"Good location, walking distance to shops/restaurants/bars in Ukrainian Village and Wicker Park. Also very close to the blue line which takes you straight to O'hare. "
7126,"Great location, especially for the price. Near lots of shops and restaurants, as well as the blue line to get downtown or to O'hare. Sarah was a very accommodating and helpful host. "
7126,"Perfect location, exactly how Sarah described her place! "
